CustomerID,Recency,Frequency,Monetary,FirstPurchase,LastPurchase,CountryMode,CustomerTenureDays,AverageBasket,Cluster,segment_name
16885,15,4,684.6,2010-11-19 12:51:00,2011-11-24 13:40:00,United Kingdom,385,171.15,3,Achats récents occasionnels
16886,456,1,134.0,2010-09-09 15:08:00,2010-09-09 15:08:00,United Kingdom,456,134.0,1,Achats anciens à faible montant
16887,35,3,658.17,2009-12-01 13:41:00,2011-11-04 14:07:00,United Kingdom,738,219.39,3,Achats récents occasionnels
16888,401,3,434.2,2010-01-07 13:07:00,2010-11-04 12:39:00,United Kingdom,701,144.73333333333332,4,Achats anciens
16889,195,6,2526.65,2010-05-23 10:46:00,2011-05-29 11:05:00,United Kingdom,566,421.10833333333335,4,Achats anciens
16890,477,3,285.41,2010-05-06 16:27:00,2010-08-20 11:23:00,United Kingdom,582,95.13666666666667,1,Achats anciens à faible montant
16891,2,11,1945.2,2009-12-04 12:37:00,2011-12-08 11:15:00,United Kingdom,736,176.83636363636364,0,Champions
16892,1,7,754.75,2009-12-08 14:20:00,2011-12-08 13:18:00,United Kingdom,731,107.82142857142857,3,Achats récents occasionnels
16893,367,2,395.82,2010-11-28 15:14:00,2010-12-08 12:06:00,United Kingdom,376,197.91,1,Achats anciens à faible montant
16894,502,3,1306.96,2010-06-22 14:21:00,2010-07-25 15:43:00,United Kingdom,535,435.65333333333336,4,Achats anciens
16895,65,5,1102.9,2010-02-12 11:07:00,2011-10-06 12:15:00,United Kingdom,666,220.58,2,Actifs à montant élevé
16896,555,1,103.95,2010-06-02 15:40:00,2010-06-02 15:40:00,United Kingdom,555,103.95,1,Achats anciens à faible montant
16897,299,2,289.78,2011-01-30 11:52:00,2011-02-13 15:02:00,United Kingdom,314,144.89,1,Achats anciens à faible montant
16898,26,5,997.29,2010-05-12 12:18:00,2011-11-13 15:44:00,United Kingdom,577,199.458,3,Achats récents occasionnels
16899,8,8,1695.77,2010-11-07 15:00:00,2011-12-02 12:03:00,United Kingdom,397,211.97125,2,Actifs à montant élevé
16900,17,3,887.11,2011-10-07 13:17:00,2011-11-23 10:32:00,United Kingdom,63,295.7033333333333,3,Achats récents occasionnels
16901,729,1,204.26,2009-12-10 16:30:00,2009-12-10 16:30:00,United Kingdom,729,204.26,1,Achats anciens à faible montant
16902,116,1,1706.88,2011-08-15 14:17:00,2011-08-15 14:17:00,United Kingdom,116,1706.88,4,Achats anciens
16903,29,3,1041.75,2010-10-20 14:42:00,2011-11-10 15:32:00,United Kingdom,415,347.25,3,Achats récents occasionnels
16904,4,21,5014.06,2010-10-24 16:03:00,2011-12-05 13:10:00,United Kingdom,411,238.7647619047619,0,Champions
16905,5,17,4961.17,2009-12-10 20:04:00,2011-12-04 14:01:00,United Kingdom,729,291.8335294117647,0,Champions
16906,82,7,1410.92,2010-05-13 13:23:00,2011-09-19 11:49:00,United Kingdom,575,201.56,2,Actifs à montant élevé
16907,29,9,1650.81,2010-07-01 17:30:00,2011-11-10 18:04:00,United Kingdom,526,183.42333333333332,2,Actifs à montant élevé
16908,722,1,252.59,2009-12-17 13:35:00,2009-12-17 13:35:00,United Kingdom,722,252.59,1,Achats anciens à faible montant
16909,72,1,379.14,2011-09-28 16:45:00,2011-09-28 16:45:00,United Kingdom,72,379.14,3,Achats récents occasionnels
16910,4,8,1508.96,2011-09-09 14:14:00,2011-12-05 12:51:00,United Kingdom,91,188.62,2,Actifs à montant élevé
16911,636,2,255.25,2010-02-16 16:12:00,2010-03-14 12:18:00,United Kingdom,661,127.625,1,Achats anciens à faible montant
16912,29,15,4460.51,2009-12-09 12:32:00,2011-11-11 12:18:00,United Kingdom,731,297.36733333333336,2,Actifs à montant élevé
16913,290,3,423.90999999999997,2010-02-26 12:06:00,2011-02-22 12:56:00,United Kingdom,652,141.3033333333333,4,Achats anciens
16914,36,1,183.76,2011-11-03 15:27:00,2011-11-03 15:27:00,United Kingdom,36,183.76,3,Achats récents occasionnels
16915,9,11,1543.18,2010-05-19 13:32:00,2011-11-30 16:39:00,United Kingdom,569,140.2890909090909,2,Actifs à montant élevé
16916,24,4,1098.45,2010-10-20 12:56:00,2011-11-16 12:08:00,United Kingdom,415,274.6125,3,Achats récents occasionnels
16917,277,2,1851.88,2010-03-17 15:24:00,2011-03-08 11:55:00,United Kingdom,632,925.94,4,Achats anciens
16918,50,16,3206.54,2009-12-03 12:27:00,2011-10-21 12:50:00,United Kingdom,737,200.40875,2,Actifs à montant élevé
16919,156,24,5108.01,2010-08-19 15:28:00,2011-07-06 13:35:00,United Kingdom,477,212.83375,2,Actifs à montant élevé
16920,411,1,355.45,2010-10-24 14:07:00,2010-10-24 14:07:00,United Kingdom,411,355.45,1,Achats anciens à faible montant
16921,61,3,409.21,2010-04-18 15:34:00,2011-10-09 16:22:00,United Kingdom,600,136.40333333333334,3,Achats récents occasionnels
16922,573,1,611.08,2010-05-16 11:24:00,2010-05-16 11:24:00,United Kingdom,573,611.08,1,Achats anciens à faible montant
16923,12,32,13157.130000000001,2010-01-31 11:14:00,2011-11-27 13:00:00,United Kingdom,678,411.16031250000003,0,Champions
16924,21,3,829.89,2011-09-16 12:54:00,2011-11-18 12:53:00,United Kingdom,84,276.63,3,Achats récents occasionnels
16925,540,1,125.65,2010-06-17 15:03:00,2010-06-17 15:03:00,United Kingdom,540,125.65,1,Achats anciens à faible montant
16926,371,5,1399.8600000000001,2010-07-01 12:57:00,2010-12-03 13:42:00,United Kingdom,526,279.97200000000004,4,Achats anciens
16927,116,3,543.05,2010-12-13 11:57:00,2011-08-16 11:10:00,United Kingdom,362,181.01666666666665,4,Achats anciens
16928,80,29,4013.7799999999997,2010-02-03 12:30:00,2011-09-20 15:10:00,United Kingdom,675,138.4062068965517,0,Champions
16929,4,7,1295.39,2011-07-07 12:39:00,2011-12-06 08:37:00,United Kingdom,156,185.0557142857143,2,Actifs à montant élevé
16930,26,3,378.89,2011-10-02 14:25:00,2011-11-13 16:13:00,United Kingdom,68,126.29666666666667,3,Achats récents occasionnels
16931,5,23,5184.27,2010-11-07 13:24:00,2011-12-04 13:15:00,United Kingdom,397,225.40304347826088,0,Champions
16932,53,3,412.55,2010-05-17 14:15:00,2011-10-17 14:12:00,United Kingdom,571,137.51666666666668,3,Achats récents occasionnels
16933,1,9,3099.3,2009-12-09 15:03:00,2011-12-08 12:54:00,United Kingdom,730,344.3666666666667,0,Champions
16934,55,6,2083.14,2010-03-28 12:43:00,2011-10-16 12:40:00,United Kingdom,622,347.19,2,Actifs à montant élevé
16935,382,3,530.86,2010-10-14 13:09:00,2010-11-23 09:16:00,United Kingdom,421,176.95333333333335,4,Achats anciens
16936,26,2,548.29,2010-11-19 11:54:00,2011-11-14 11:04:00,United Kingdom,386,274.145,3,Achats récents occasionnels
16937,499,1,196.25,2010-07-28 17:56:00,2010-07-28 17:56:00,United Kingdom,499,196.25,1,Achats anciens à faible montant
16938,9,9,6995.360000000001,2010-02-17 14:47:00,2011-12-01 10:20:00,United Kingdom,660,777.2622222222222,0,Champions
16939,489,3,433.85,2010-02-28 13:33:00,2010-08-08 12:24:00,United Kingdom,649,144.61666666666667,4,Achats anciens
16940,52,8,6427.66,2009-12-08 13:08:00,2011-10-18 13:15:00,United Kingdom,731,803.4575,2,Actifs à montant élevé
16941,612,1,33.0,2010-04-07 11:13:00,2010-04-07 11:13:00,United Kingdom,612,33.0,1,Achats anciens à faible montant
16942,13,9,1904.99,2011-04-26 11:59:00,2011-11-27 12:40:00,United Kingdom,228,211.66555555555556,2,Actifs à montant élevé
16943,212,5,1299.49,2010-03-25 13:34:00,2011-05-12 11:57:00,United Kingdom,624,259.898,4,Achats anciens
16944,610,1,101.36,2010-04-09 11:03:00,2010-04-09 11:03:00,United Kingdom,610,101.36,1,Achats anciens à faible montant
16945,22,33,8548.16,2009-12-09 11:33:00,2011-11-18 11:39:00,United Kingdom,731,259.0351515151515,0,Champions
16946,383,5,1222.04,2010-03-02 10:49:00,2010-11-21 14:06:00,United Kingdom,648,244.408,4,Achats anciens
16947,236,5,955.21,2010-03-03 10:54:00,2011-04-18 09:38:00,United Kingdom,647,191.042,4,Achats anciens
16948,139,7,868.77,2010-02-21 13:48:00,2011-07-24 12:46:00,United Kingdom,656,124.11,4,Achats anciens
16949,4,6,1286.27,2011-01-27 12:11:00,2011-12-06 11:07:00,United Kingdom,317,214.37833333333333,2,Actifs à montant élevé
16950,57,10,3713.77,2010-01-24 11:26:00,2011-10-14 09:06:00,United Kingdom,685,371.377,2,Actifs à montant élevé
16951,135,3,1277.75,2011-02-08 14:58:00,2011-07-28 12:05:00,United Kingdom,304,425.9166666666667,4,Achats anciens
16952,109,5,795.83,2009-12-11 13:52:00,2011-08-22 13:03:00,United Kingdom,728,159.166,4,Achats anciens
16953,30,1,20.8,2011-11-09 15:54:00,2011-11-09 15:54:00,United Kingdom,30,20.8,1,Achats anciens à faible montant
16954,1,20,6081.88,2010-01-18 14:49:00,2011-12-09 09:46:00,United Kingdom,690,304.094,0,Champions
16955,185,6,1309.41,2010-01-31 11:38:00,2011-06-08 10:36:00,United Kingdom,678,218.235,4,Achats anciens
16956,18,1,308.74,2011-11-22 08:56:00,2011-11-22 08:56:00,United Kingdom,18,308.74,3,Achats récents occasionnels
16957,239,2,416.64,2011-03-03 09:25:00,2011-04-14 13:56:00,United Kingdom,282,208.32,1,Achats anciens à faible montant
16958,435,1,778.49,2010-09-30 14:25:00,2010-09-30 14:25:00,United Kingdom,435,778.49,1,Achats anciens à faible montant
16959,87,1,117.35000000000001,2011-09-13 15:03:00,2011-09-13 15:03:00,United Kingdom,87,117.35000000000001,1,Achats anciens à faible montant
16960,39,8,1990.88,2010-03-02 13:36:00,2011-11-01 11:35:00,United Kingdom,647,248.86,2,Actifs à montant élevé
16961,116,3,794.56,2010-06-25 14:36:00,2011-08-15 13:46:00,United Kingdom,532,264.8533333333333,4,Achats anciens
16962,410,1,251.04,2010-10-26 11:36:00,2010-10-26 11:36:00,United Kingdom,410,251.04,1,Achats anciens à faible montant
16963,187,1,110.55000000000001,2011-06-05 13:48:00,2011-06-05 13:48:00,United Kingdom,187,110.55000000000001,1,Achats anciens à faible montant
16964,733,2,207.85,2009-12-06 12:51:00,2009-12-06 12:53:00,United Kingdom,733,103.925,1,Achats anciens à faible montant
16965,227,1,201.19,2011-04-27 12:08:00,2011-04-27 12:08:00,United Kingdom,227,201.19,1,Achats anciens à faible montant
16966,8,7,2154.97,2011-04-13 14:17:00,2011-12-01 13:40:00,United Kingdom,240,307.8528571428571,2,Actifs à montant élevé
16967,189,1,319.02,2011-06-03 14:24:00,2011-06-03 14:24:00,United Kingdom,189,319.02,1,Achats anciens à faible montant
16968,4,2,439.43,2011-08-24 10:51:00,2011-12-05 15:02:00,United Kingdom,108,219.715,3,Achats récents occasionnels
16969,39,3,650.41,2011-06-01 12:10:00,2011-10-31 13:12:00,United Kingdom,192,216.8033333333333,3,Achats récents occasionnels
16970,626,1,71.4,2010-03-23 13:50:00,2010-03-23 13:50:00,United Kingdom,626,71.4,1,Achats anciens à faible montant
16971,38,1,357.21,2011-11-01 15:06:00,2011-11-01 15:06:00,United Kingdom,38,357.21,3,Achats récents occasionnels
16972,383,2,749.0,2010-09-09 11:20:00,2010-11-22 10:59:00,United Kingdom,457,374.5,4,Achats anciens
16973,386,1,127.0,2010-11-18 13:56:00,2010-11-18 13:56:00,United Kingdom,386,127.0,1,Achats anciens à faible montant
16974,523,2,365.5,2010-05-24 10:43:00,2010-07-05 10:18:00,United Kingdom,565,182.75,1,Achats anciens à faible montant
16975,423,3,926.12,2010-07-22 11:38:00,2010-10-12 17:53:00,United Kingdom,506,308.70666666666665,4,Achats anciens
16976,267,1,251.51999999999998,2011-03-17 16:33:00,2011-03-17 16:33:00,United Kingdom,267,251.51999999999998,1,Achats anciens à faible montant
16977,395,4,496.0,2010-03-18 11:06:00,2010-11-09 13:17:00,United Kingdom,632,124.0,4,Achats anciens
16978,78,3,768.88,2010-02-11 16:27:00,2011-09-23 12:50:00,United Kingdom,666,256.29333333333335,4,Achats anciens
16979,4,9,2859.74,2010-09-15 14:30:00,2011-12-06 12:21:00,United Kingdom,450,317.74888888888887,2,Actifs à montant élevé
16980,255,3,1422.8300000000002,2010-10-07 14:05:00,2011-03-29 16:36:00,United Kingdom,428,474.2766666666667,4,Achats anciens
16982,61,1,384.06,2011-10-10 12:28:00,2011-10-10 12:28:00,United Kingdom,61,384.06,3,Achats récents occasionnels
16983,13,11,3654.02,2010-09-19 12:38:00,2011-11-27 12:10:00,United Kingdom,447,332.18363636363637,2,Actifs à montant élevé
16984,88,9,10350.53,2010-03-07 15:34:00,2011-09-12 13:43:00,United Kingdom,642,1150.058888888889,2,Actifs à montant élevé
16985,17,23,10923.16,2009-12-10 13:34:00,2011-11-22 13:33:00,United Kingdom,729,474.92,0,Champions
16986,30,11,4888.75,2010-02-04 14:46:00,2011-11-10 11:55:00,United Kingdom,673,444.4318181818182,2,Actifs à montant élevé
16987,3,11,2521.4,2009-12-02 14:34:00,2011-12-06 17:26:00,United Kingdom,737,229.21818181818182,0,Champions
16988,5,2,382.67,2010-11-25 09:22:00,2011-12-04 16:02:00,United Kingdom,380,191.335,3,Achats récents occasionnels
16989,7,6,1133.25,2011-07-12 09:11:00,2011-12-02 16:39:00,United Kingdom,151,188.875,2,Actifs à montant élevé
16990,219,2,344.0,2010-10-13 11:42:00,2011-05-05 08:30:00,United Kingdom,423,172.0,1,Achats anciens à faible montant
16991,421,1,1041.21,2010-10-14 14:08:00,2010-10-14 14:08:00,United Kingdom,421,1041.21,4,Achats anciens
16992,11,13,5476.5,2010-02-11 12:36:00,2011-11-29 11:50:00,United Kingdom,667,421.2692307692308,0,Champions
16993,464,2,1950.9499999999998,2010-05-12 13:55:00,2010-09-02 12:16:00,United Kingdom,576,975.4749999999999,4,Achats anciens
16996,30,9,2123.61,2010-10-18 12:24:00,2011-11-09 16:43:00,United Kingdom,418,235.95666666666668,2,Actifs à montant élevé
16997,288,3,702.0,2011-01-18 11:51:00,2011-02-24 17:28:00,United Kingdom,326,234.0,4,Achats anciens
16998,150,5,402.0,2010-09-21 14:39:00,2011-07-13 09:44:00,United Kingdom,444,80.4,4,Achats anciens
16999,23,2,484.82,2011-09-26 15:43:00,2011-11-16 13:53:00,United Kingdom,74,242.41,3,Achats récents occasionnels
17000,396,2,406.3,2010-10-27 14:16:00,2010-11-08 13:35:00,United Kingdom,408,203.15,1,Achats anciens à faible montant
17001,1,19,6640.8,2010-03-25 12:41:00,2011-12-09 09:38:00,United Kingdom,625,349.5157894736842,0,Champions
17002,86,7,2571.55,2010-03-08 15:46:00,2011-09-15 12:40:00,United Kingdom,641,367.36428571428576,2,Actifs à montant élevé
17003,402,4,828.21,2010-05-10 11:20:00,2010-11-02 13:15:00,United Kingdom,579,207.0525,4,Achats anciens
17004,46,4,2324.36,2010-10-11 15:43:00,2011-10-24 14:25:00,United Kingdom,424,581.09,2,Actifs à montant élevé
17005,471,2,622.36,2010-04-30 10:55:00,2010-08-26 10:57:00,United Kingdom,589,311.18,4,Achats anciens
17006,5,8,1635.27,2010-03-05 13:33:00,2011-12-05 12:09:00,United Kingdom,644,204.40875,2,Actifs à montant élevé
17007,51,7,1120.1,2010-09-28 13:51:00,2011-10-20 10:47:00,United Kingdom,437,160.0142857142857,2,Actifs à montant élevé
17008,429,1,81.36,2010-10-06 15:19:00,2010-10-06 15:19:00,United Kingdom,429,81.36,1,Achats anciens à faible montant
17009,551,1,242.06,2010-06-06 16:01:00,2010-06-06 16:01:00,United Kingdom,551,242.06,1,Achats anciens à faible montant
17010,18,1,195.36,2011-11-21 14:49:00,2011-11-21 14:49:00,United Kingdom,18,195.36,3,Achats récents occasionnels
17011,30,3,671.7,2010-02-26 09:47:00,2011-11-09 13:30:00,United Kingdom,652,223.9,3,Achats récents occasionnels
17012,725,1,360.61,2009-12-14 17:34:00,2009-12-14 17:34:00,United Kingdom,725,360.61,1,Achats anciens à faible montant
17014,8,3,583.4300000000001,2011-10-04 11:36:00,2011-12-01 14:09:00,United Kingdom,67,194.4766666666667,3,Achats récents occasionnels
17015,29,3,1838.6100000000001,2011-06-07 13:19:00,2011-11-11 10:45:00,United Kingdom,185,612.87,3,Achats récents occasionnels
17016,577,1,552.4,2010-05-12 12:32:00,2010-05-12 12:32:00,United Kingdom,577,552.4,1,Achats anciens à faible montant
17017,3,29,14110.61,2009-12-03 13:22:00,2011-12-07 09:32:00,United Kingdom,736,486.5727586206897,0,Champions
17018,41,6,2287.7,2009-12-05 10:27:00,2011-10-30 11:42:00,United Kingdom,735,381.2833333333333,2,Actifs à montant élevé
17019,11,11,3961.11,2009-12-02 11:52:00,2011-11-28 13:06:00,United Kingdom,738,360.1009090909091,2,Actifs à montant élevé
17020,542,2,935.62,2010-03-03 12:27:00,2010-06-15 13:06:00,United Kingdom,647,467.81,4,Achats anciens
17021,442,6,1182.22,2010-04-29 20:05:00,2010-09-23 20:01:00,United Kingdom,589,197.03666666666666,4,Achats anciens
17022,31,2,260.0,2010-10-03 10:27:00,2011-11-08 17:09:00,United Kingdom,433,130.0,3,Achats récents occasionnels
17023,417,3,800.18,2010-01-11 15:09:00,2010-10-18 15:37:00,United Kingdom,697,266.72666666666663,4,Achats anciens
17024,45,3,95.85,2011-07-05 09:31:00,2011-10-25 13:47:00,United Kingdom,158,31.95,3,Achats récents occasionnels
17025,61,5,1510.6399999999999,2010-03-08 13:37:00,2011-10-10 09:06:00,United Kingdom,641,302.128,2,Actifs à montant élevé
17026,185,3,208.98,2010-10-18 15:22:00,2011-06-07 14:28:00,United Kingdom,417,69.66,1,Achats anciens à faible montant
17027,79,9,1310.63,2009-12-10 12:10:00,2011-09-22 12:24:00,United Kingdom,730,145.62555555555556,2,Actifs à montant élevé
17028,581,3,1593.83,2009-12-18 14:28:00,2010-05-07 15:33:00,United Kingdom,721,531.2766666666666,4,Achats anciens
17029,111,7,2137.3,2010-02-14 10:19:00,2011-08-21 11:06:00,United Kingdom,664,305.3285714285715,2,Actifs à montant élevé
17030,64,1,146.87,2011-10-07 08:49:00,2011-10-07 08:49:00,United Kingdom,64,146.87,1,Achats anciens à faible montant
17031,12,6,2773.85,2010-05-07 14:52:00,2011-11-28 10:23:00,United Kingdom,581,462.30833333333334,2,Actifs à montant élevé
17032,548,8,2984.32,2009-12-10 15:36:00,2010-06-10 12:16:00,United Kingdom,729,373.04,4,Achats anciens
17033,86,4,1332.79,2010-11-07 12:55:00,2011-09-14 14:34:00,United Kingdom,397,333.1975,4,Achats anciens
17034,16,5,1276.42,2010-07-14 12:55:00,2011-11-23 15:14:00,United Kingdom,513,255.28400000000002,2,Actifs à montant élevé
17035,246,4,613.59,2009-12-03 10:37:00,2011-04-08 11:23:00,United Kingdom,737,153.3975,4,Achats anciens
17036,383,1,176.9,2010-11-21 14:26:00,2010-11-21 14:26:00,United Kingdom,383,176.9,1,Achats anciens à faible montant
17037,88,1,1267.32,2011-09-13 12:49:00,2011-09-13 12:49:00,United Kingdom,88,1267.32,4,Achats anciens
17038,30,2,743.17,2010-10-20 16:04:00,2011-11-09 13:50:00,United Kingdom,415,371.585,3,Achats récents occasionnels
17039,604,1,1954.99,2010-04-14 12:56:00,2010-04-14 12:56:00,United Kingdom,604,1954.99,4,Achats anciens
17040,138,2,463.25,2010-06-07 15:08:00,2011-07-25 10:19:00,United Kingdom,550,231.625,4,Achats anciens
17041,27,6,1655.2,2010-04-18 14:25:00,2011-11-13 11:21:00,United Kingdom,600,275.8666666666667,2,Actifs à montant élevé
17042,3,5,1036.58,2011-04-06 14:53:00,2011-12-07 12:26:00,United Kingdom,247,207.31599999999997,3,Achats récents occasionnels
17043,32,8,2593.65,2009-12-09 15:20:00,2011-11-07 15:33:00,United Kingdom,730,324.20625,2,Actifs à montant élevé
17044,25,12,11962.3,2009-12-07 12:25:00,2011-11-14 14:28:00,United Kingdom,733,996.8583333333332,0,Champions
17045,113,5,827.6800000000001,2010-10-06 14:52:00,2011-08-18 17:09:00,United Kingdom,429,165.536,4,Achats anciens
17046,157,5,1906.07,2010-03-29 13:46:00,2011-07-05 14:24:00,United Kingdom,620,381.214,4,Achats anciens
17047,85,6,2289.23,2009-12-08 08:48:00,2011-09-15 13:27:00,United Kingdom,732,381.53833333333336,2,Actifs à montant élevé
17048,118,7,2071.68,2010-01-18 13:55:00,2011-08-14 11:49:00,United Kingdom,690,295.9542857142857,2,Actifs à montant élevé
17049,3,19,9942.53,2010-03-04 10:23:00,2011-12-07 10:48:00,United Kingdom,646,523.291052631579,0,Champions
17050,96,11,4648.59,2010-01-26 14:54:00,2011-09-04 13:48:00,United Kingdom,682,422.59909090909093,2,Actifs à montant élevé
17051,194,4,706.49,2010-03-21 14:55:00,2011-05-29 14:13:00,United Kingdom,628,176.6225,4,Achats anciens
17052,28,1,399.09,2011-11-11 14:50:00,2011-11-11 14:50:00,United Kingdom,28,399.09,3,Achats récents occasionnels
17053,131,1,498.48,2011-08-01 10:23:00,2011-08-01 10:23:00,United Kingdom,131,498.48,1,Achats anciens à faible montant
17054,28,5,1356.33,2011-04-08 13:14:00,2011-11-11 12:56:00,United Kingdom,245,271.26599999999996,2,Actifs à montant élevé
17055,446,1,232.85,2010-09-20 12:21:00,2010-09-20 12:21:00,United Kingdom,446,232.85,1,Achats anciens à faible montant
17056,738,1,128.60000000000002,2009-12-01 12:55:00,2009-12-01 12:55:00,United Kingdom,738,128.60000000000002,1,Achats anciens à faible montant
17057,596,1,294.74,2010-04-22 19:21:00,2010-04-22 19:21:00,United Kingdom,596,294.74,1,Achats anciens à faible montant
17058,82,3,1179.89,2011-04-14 09:18:00,2011-09-19 10:13:00,United Kingdom,240,393.2966666666667,4,Achats anciens
17059,30,9,5586.93,2010-01-26 14:43:00,2011-11-10 12:27:00,United Kingdom,682,620.77,2,Actifs à montant élevé
17060,266,1,234.24,2011-03-18 13:27:00,2011-03-18 13:27:00,United Kingdom,266,234.24,1,Achats anciens à faible montant
17061,74,11,5232.2300000000005,2011-04-21 13:29:00,2011-09-27 11:24:00,United Kingdom,232,475.65727272727275,2,Actifs à montant élevé
17062,314,6,1179.14,2010-09-26 11:57:00,2011-01-30 11:01:00,United Kingdom,440,196.52333333333334,4,Achats anciens
17063,21,13,3638.53,2009-12-01 12:36:00,2011-11-18 16:19:00,United Kingdom,739,279.8869230769231,2,Actifs à montant élevé
17064,59,3,855.45,2011-01-16 16:10:00,2011-10-12 10:18:00,United Kingdom,327,285.15000000000003,3,Achats récents occasionnels
17065,638,2,194.7,2010-03-12 11:40:00,2010-03-12 11:41:00,United Kingdom,638,97.35,1,Achats anciens à faible montant
17066,726,1,228.34,2009-12-13 13:24:00,2009-12-13 13:24:00,United Kingdom,726,228.34,1,Achats anciens à faible montant
17067,725,3,454.54,2009-12-08 12:03:00,2009-12-15 08:39:00,United Kingdom,732,151.51333333333335,4,Achats anciens
17068,12,47,9153.83,2010-03-28 14:26:00,2011-11-27 13:14:00,United Kingdom,621,194.7623404255319,0,Champions
17069,28,14,5794.28,2009-12-03 12:27:00,2011-11-11 17:13:00,United Kingdom,737,413.8771428571428,2,Actifs à montant élevé
17070,114,2,437.42,2010-10-25 15:57:00,2011-08-17 17:01:00,United Kingdom,410,218.71,4,Achats anciens
17071,28,13,3793.71,2010-01-24 13:05:00,2011-11-11 16:31:00,United Kingdom,684,291.82384615384615,2,Actifs à montant élevé
17072,625,1,273.35,2010-03-24 16:33:00,2010-03-24 16:33:00,United Kingdom,625,273.35,1,Achats anciens à faible montant
17073,18,4,1446.09,2011-08-22 14:37:00,2011-11-22 11:47:00,United Kingdom,109,361.5225,3,Achats récents occasionnels
17074,563,1,203.05,2010-05-26 12:04:00,2010-05-26 12:04:00,United Kingdom,563,203.05,1,Achats anciens à faible montant
17075,18,10,2236.63,2009-12-14 11:24:00,2011-11-22 11:58:00,United Kingdom,726,223.663,2,Actifs à montant élevé
17076,36,6,1242.75,2009-12-04 12:12:00,2011-11-03 17:53:00,United Kingdom,736,207.125,2,Actifs à montant élevé
17077,578,1,306.0,2010-05-10 16:36:00,2010-05-10 16:36:00,United Kingdom,578,306.0,1,Achats anciens à faible montant
17078,36,2,378.2,2011-11-03 18:49:00,2011-11-03 19:17:00,United Kingdom,36,189.1,3,Achats récents occasionnels
17079,78,1,118.80000000000001,2011-09-22 15:34:00,2011-09-22 15:34:00,United Kingdom,78,118.80000000000001,1,Achats anciens à faible montant
17080,22,7,957.53,2010-07-01 16:03:00,2011-11-17 12:59:00,United Kingdom,526,136.79,2,Actifs à montant élevé
17081,25,6,949.39,2010-02-22 13:19:00,2011-11-14 12:56:00,United Kingdom,655,158.23166666666665,2,Actifs à montant élevé
17082,33,6,4732.03,2009-12-15 11:25:00,2011-11-06 15:17:00,United Kingdom,725,788.6716666666666,2,Actifs à montant élevé
17083,109,9,4049.79,2010-02-09 11:46:00,2011-08-22 15:43:00,United Kingdom,669,449.9766666666667,2,Actifs à montant élevé
17084,35,3,5001.21,2010-11-08 14:20:00,2011-11-04 14:54:00,United Kingdom,396,1667.07,2,Actifs à montant élevé
17085,123,28,7847.67,2009-12-06 12:16:00,2011-08-08 14:15:00,United Kingdom,734,280.2739285714286,0,Champions
17086,7,6,2050.08,2011-10-07 11:22:00,2011-12-02 13:54:00,United Kingdom,64,341.68,2,Actifs à montant élevé
17087,738,1,221.53,2009-12-02 10:41:00,2009-12-02 10:41:00,United Kingdom,738,221.53,1,Achats anciens à faible montant
17088,28,4,1991.01,2011-03-31 09:48:00,2011-11-11 14:23:00,United Kingdom,254,497.7525,2,Actifs à montant élevé
17089,386,1,128.45,2010-11-18 15:33:00,2010-11-18 15:33:00,United Kingdom,386,128.45,1,Achats anciens à faible montant
17090,4,13,3080.1800000000003,2010-07-19 16:02:00,2011-12-05 13:44:00,United Kingdom,508,236.9369230769231,0,Champions
17091,3,19,7789.2,2009-12-16 15:45:00,2011-12-07 10:43:00,United Kingdom,723,409.9578947368421,0,Champions
17092,50,11,5511.41,2010-02-02 16:42:00,2011-10-20 19:51:00,United Kingdom,675,501.0372727272727,2,Actifs à montant élevé
17093,593,1,235.88,2010-04-26 10:22:00,2010-04-26 10:22:00,United Kingdom,593,235.88,1,Achats anciens à faible montant
17094,322,2,402.20000000000005,2010-10-12 10:48:00,2011-01-21 13:09:00,United Kingdom,424,201.10000000000002,1,Achats anciens à faible montant
17095,23,7,2572.25,2009-12-15 12:32:00,2011-11-17 12:21:00,United Kingdom,725,367.4642857142857,2,Actifs à montant élevé
17096,15,11,3697.93,2010-06-02 14:48:00,2011-11-24 15:01:00,United Kingdom,555,336.17545454545456,2,Actifs à montant élevé
17097,2,9,1318.08,2010-10-05 14:09:00,2011-12-07 17:05:00,Spain,430,146.45333333333332,2,Actifs à montant élevé
17098,382,3,591.0699999999999,2010-06-17 10:30:00,2010-11-23 12:13:00,United Kingdom,541,197.0233333333333,4,Achats anciens
17099,533,1,582.17,2010-06-24 16:25:00,2010-06-24 16:25:00,United Kingdom,533,582.17,1,Achats anciens à faible montant
17100,18,2,971.74,2011-11-21 16:36:00,2011-11-21 16:36:00,United Kingdom,18,485.87,3,Achats récents occasionnels
17101,10,7,2507.05,2010-06-07 15:12:00,2011-11-29 13:57:00,United Kingdom,550,358.15000000000003,2,Actifs à montant élevé
17102,262,1,25.5,2011-03-23 10:08:00,2011-03-23 10:08:00,United Kingdom,262,25.5,1,Achats anciens à faible montant
17103,722,1,424.3,2009-12-17 14:08:00,2009-12-17 14:08:00,United Kingdom,722,424.3,1,Achats anciens à faible montant
17104,424,1,474.03,2010-10-12 12:21:00,2010-10-12 12:21:00,United Kingdom,424,474.03,1,Achats anciens à faible montant
